,basin_0,basin_1,basin_2,basin_3,basin_4,basin_5,basin_6,basin_7,basin_8,basin_9,basin_10,basin_11,basin_12,basin_13,basin_14,basin_15,basin_16,basin_17,basin_18,basin_19,basin_20,basin_21,basin_22,basin_23,basin_24,basin_25,basin_26,basin_27,basin_28,basin_29,basin_30,basin_31,basin_32,basin_33,basin_34,basin_35,basin_36,basin_37,basin_38,basin_39,basin_40,basin_41,basin_42,basin_43,basin_44,basin_45,basin_46,basin_47,basin_48,basin_49,basin_50,basin_51,basin_52,basin_53,basin_54,basin_55,basin_56,basin_57,basin_58,basin_59,basin_60,basin_61,basin_62,basin_63,basin_64,basin_65,basin_66,basin_67,basin_68
2017/6/2,0.6248,0.349674797,0.633965517,0.628666667,0.310166667,0.158918919,0.709333333,0.274444444,0.208630137,0.375740741,0.967085714,0.979782609,0.224786325,0.241636364,0.243829787,1.025344828,0.440449438,0.287307692,0.335340909,0.251351351,0.380084034,0.97627451,0.530294118,1.132771084,1.278167331,0.339491525,0.784025157,1.295,0.334193548,0.358571429,0.994666667,0.520490196,0.403551913,0.471355932,0.396589595,1.272222222,1.262254335,0.733245033,0.947272727,0.6245,0.708166667,1.476206897,0.617173913,0.838846154,0.527222222,0.682173913,0.732142857,0.7472,1.345063291,0.640657895,1.615,0.702844828,0.72004717,0.79245283,0.717464789,0.895,0.792272727,1.430757576,1.714339623,0.688604651,1.479824561,1.163917526,0.640735294,0.513975904,1.7,1.695729167,1.442871287,1.494772727,1.537162162
2017/6/10,0.7608,0.404390244,0.754051724,0.742333333,0.381166667,0.171891892,0.864333333,0.318611111,0.234794521,0.455925926,1.2228,1.185724638,0.255384615,0.281333333,0.287659574,1.215,0.51494382,0.335480769,0.389545455,0.303513514,0.444621849,1.180980392,0.622352941,1.399277108,1.626972112,0.406610169,0.946477987,1.602738095,0.394580645,0.434196429,1.2185,0.609509804,0.482459016,0.577966102,0.480462428,1.556666667,1.556300578,0.918013245,1.160909091,0.776,0.881833333,1.815747126,0.778695652,1.001153846,0.641041667,0.865217391,0.882678571,0.9508,1.649493671,0.806842105,1.968085106,0.873362069,0.88740566,0.971132075,0.841126761,1.098404255,0.977727273,1.753333333,2.035283019,0.846860465,1.839298246,1.456907216,0.790735294,0.616626506,2.05326087,2.003385417,1.763564356,1.814242424,1.813513514
2017/6/18,0.9344,0.48097561,0.914137931,0.882,0.4725,0.187297297,1.057222222,0.370833333,0.268493151,0.561851852,1.534857143,1.434202899,0.294871795,0.331575758,0.348191489,1.442586207,0.605617978,0.3925,0.453636364,0.377837838,0.519411765,1.427254902,0.737352941,1.709759036,2.038366534,0.496440678,1.145786164,1.954761905,0.472193548,0.531964286,1.496,0.721470588,0.582404372,0.715423729,0.579768786,1.884444444,1.884971098,1.151125828,1.425454545,0.953666667,1.113166667,2.188045977,0.973043478,1.212884615,0.772569444,1.107826087,1.033571429,1.2196,1.988481013,1.018815789,2.342234043,1.084224138,1.10254717,1.209622642,0.968309859,1.342021277,1.213454545,2.109242424,2.368176101,1.061860465,2.230350877,1.794845361,0.978970588,0.740240964,2.422681159,2.316927083,2.122772277,2.152878788,2.10472973
2017/6/26,1.1368,0.57804878,1.10612069,1.042666667,0.585333333,0.206486486,1.281444444,0.429166667,0.312328767,0.691759259,1.878228571,1.703405797,0.341025641,0.392606061,0.429574468,1.690517241,0.705168539,0.460769231,0.521931818,0.47027027,0.603865546,1.711568627,0.866764706,2.037590361,2.482430279,0.611016949,1.38327044,2.317738095,0.564322581,0.646696429,1.8255,0.853235294,0.701584699,0.881864407,0.687283237,2.232222222,2.221387283,1.427350993,1.746363636,1.147,1.411333333,2.566781609,1.194347826,1.481730769,0.913819444,1.394782609,1.168571429,1.5352,2.346962025,1.262236842,2.705212766,1.333017241,1.361981132,1.468113208,1.08,1.600744681,1.486727273,2.472121212,2.685974843,1.319883721,2.62,2.155773196,1.206764706,0.879156627,2.766956522,2.613958333,2.482376238,2.467954545,2.376756757
2017/7/4,1.3556,0.688780488,1.313448276,1.213333333,0.713666667,0.22972973,1.515888889,0.488888889,0.367123288,0.840092593,2.217542857,1.972826087,0.396410256,0.462484848,0.536914894,1.946896552,0.808651685,0.541057692,0.592272727,0.583513514,0.696386555,2.004705882,0.994558824,2.350843373,2.886653386,0.757457627,1.639056604,2.643333333,0.669741935,0.774821429,2.163,1.008137255,0.833224044,1.06440678,0.795780347,2.546666667,2.520982659,1.716357616,2.076590909,1.336833333,1.739666667,2.896091954,1.423043478,1.7725,1.043888889,1.690434783,1.265892857,1.8692,2.676962025,1.5075,3.00393617,1.592931034,1.643632075,1.716981132,1.163098592,1.843191489,1.771636364,2.78530303,2.937421384,1.599534884,2.942982456,2.49257732,1.447058824,1.019518072,3.035,2.855208333,2.78960396,2.704318182,2.588513514
2017/7/12,1.5746,0.806666667,1.523706897,1.381333333,0.844,0.256486486,1.742555556,0.546111111,0.423287671,0.988611111,2.526057143,2.214130435,0.457863248,0.532121212,0.652340426,2.182241379,0.906741573,0.630480769,0.660568182,0.701351351,0.795294118,2.283137255,1.121470588,2.623975904,3.203306773,0.917118644,1.898553459,2.905238095,0.780580645,0.906517857,2.468,1.162843137,0.968797814,1.262542373,0.898439306,2.806111111,2.773063584,1.983311258,2.377727273,1.508333333,2.048666667,3.160344828,1.633478261,2.054038462,1.160555556,1.962608696,1.319821429,2.1732,2.960379747,1.734342105,3.233191489,1.836206897,1.911084906,1.948867925,1.217042254,2.050319149,2.047363636,3.046969697,3.125974843,1.87,3.204912281,2.784639175,1.673529412,1.150963855,3.234130435,3.039791667,3.036831683,2.873484848,2.748648649
2017/7/20,1.7632,0.91495935,1.701206897,1.526,0.959666667,0.287297297,1.928444444,0.595462963,0.476849315,1.114814815,2.755942857,2.394637681,0.516495726,0.591818182,0.761702128,2.365344828,0.987640449,0.716538462,0.722272727,0.807297297,0.884033613,2.499803922,1.224044118,2.81746988,3.395258964,1.077627119,2.111446541,3.07452381,0.882258065,1.02,2.687333333,1.30127451,1.089562842,1.443898305,0.986127168,2.98,2.946358382,2.197682119,2.603636364,1.641666667,2.295666667,3.328505747,1.798913043,2.283461538,1.249305556,2.173913043,1.334821429,2.4,3.16164557,1.921578947,3.371489362,2.027327586,2.129528302,2.130754717,1.233380282,2.204574468,2.271454545,3.223333333,3.234968553,2.096976744,3.374561404,2.996494845,1.853382353,1.255662651,3.340869565,3.151666667,3.198613861,2.967272727,2.841216216
2017/7/28,1.8964,0.998617886,1.829310345,1.631333333,1.043833333,0.315675676,2.053,0.633611111,0.522191781,1.204537037,2.891485714,2.493913043,0.562564103,0.636606061,0.853829787,2.471034483,1.042247191,0.785865385,0.765,0.891081081,0.946470588,2.629607843,1.299485294,2.910843373,3.463665339,1.21220339,2.256666667,3.135357143,0.964645161,1.099732143,2.800333333,1.404117647,1.183333333,1.582881356,1.047745665,3.063333333,3.026705202,2.327880795,2.736136364,1.725833333,2.454333333,3.39137931,1.903478261,2.434615385,1.310625,2.31,1.315178571,2.5404,3.257088608,2.044342105,3.405851064,2.151293103,2.27245283,2.249433962,1.213661972,2.292659574,2.420818182,3.301060606,3.254150943,2.256511628,3.441754386,3.106185567,1.9725,1.319759036,3.352608696,3.17890625,3.261782178,2.980151515,2.860135135
2017/8/5,1.954,1.04504065,1.891034483,1.683666667,1.086333333,0.337567568,2.105333333,0.655185185,0.550273973,1.248425926,2.919542857,2.506884058,0.591452991,0.660484848,0.914893617,2.493275862,1.061460674,0.830673077,0.785795455,0.939189189,0.979327731,2.661764706,1.334852941,2.900963855,3.414422311,1.3,2.316226415,3.097261905,1.013741935,1.136696429,2.809666667,1.455098039,1.232185792,1.659491525,1.072947977,3.05,3.008612717,2.364437086,2.762272727,1.747166667,2.517,3.350804598,1.933043478,2.491538462,1.336944444,2.360869565,1.268214286,2.5908,3.241898734,2.091973684,3.350425532,2.196982759,2.33009434,2.288113208,1.158028169,2.306808511,2.477,3.282878788,3.199371069,2.336744186,3.411578947,3.106907216,2.018970588,1.336385542,3.286594203,3.1375,3.244356436,2.931666667,2.821486486
2017/8/13,1.8894,1.035121951,1.844827586,1.637666667,1.064333333,0.346216216,2.037444444,0.647592593,0.551506849,1.213148148,2.806571429,2.399637681,0.58957265,0.652,0.917553191,2.407758621,1.029438202,0.830480769,0.770795455,0.933783784,0.963109244,2.565882353,1.313676471,2.765542169,3.228366534,1.30220339,2.264465409,2.939166667,1.006645161,1.107589286,2.681333333,1.425588235,1.20863388,1.638474576,1.040751445,2.919444444,2.870289017,2.275231788,2.661136364,1.687666667,2.449833333,3.182298851,1.86826087,2.432307692,1.299513889,2.293478261,1.182857143,2.5084,3.095316456,2.028289474,3.157021277,2.130431034,2.266556604,2.221320755,1.064084507,2.225744681,2.405727273,3.138484848,3.027798742,2.275116279,3.247719298,2.978247423,1.949705882,1.289638554,3.100652174,2.991614583,3.102673267,2.793030303,2.695405405
2017/8/21,1.7302,0.973089431,1.715172414,1.522333333,0.990166667,0.338918919,1.886333333,0.615833333,0.53260274,1.124444444,2.593314286,2.207246377,0.565811966,0.61969697,0.872340426,2.237931034,0.95258427,0.797692308,0.728181818,0.882432432,0.910588235,2.379607843,1.244852941,2.54253012,2.954741036,1.22779661,2.128301887,2.697738095,0.950580645,1.031696429,2.470333333,1.326470588,1.122677596,1.531016949,0.964277457,2.703333333,2.646705202,2.095960265,2.475227273,1.558,2.279666667,2.926321839,1.718913043,2.290576923,1.204097222,2.12826087,1.078928571,2.3196,2.85835443,1.876052632,2.874361702,1.977413793,2.109716981,2.066415094,0.954366197,2.071595745,2.231,2.906666667,2.779308176,2.106627907,2.98877193,2.760206186,1.791470588,1.189759036,2.839057971,2.7784375,2.875841584,2.585075758,2.504324324
2017/8/29,1.5074,0.87,1.522413793,1.349666667,0.877333333,0.31972973,1.671222222,0.566111111,0.49369863,0.994074074,2.304914286,1.952463768,0.522136752,0.566666667,0.785,1.999310345,0.848314607,0.736923077,0.6675,0.793243243,0.830336134,2.124705882,1.135073529,2.256626506,2.619083665,1.094576271,1.922641509,2.403809524,0.857806452,0.924464286,2.201333333,1.180098039,0.995355191,1.356440678,0.866069364,2.421666667,2.36867052,1.859470199,2.225454545,1.374666667,2.03,2.615287356,1.50673913,2.099230769,1.068958333,1.891304348,0.960892857,2.0548,2.563037975,1.669342105,2.54393617,1.756551724,1.885707547,1.855660377,0.844225352,1.868510638,1.988545455,2.610909091,2.479874214,1.859767442,2.667368421,2.479381443,1.569558824,1.054819277,2.528985507,2.518072917,2.582772277,2.323484848,2.267027027
2017/9/6,1.259,0.745203252,1.296896552,1.146333333,0.745666667,0.292162162,1.415444444,0.502592593,0.441369863,0.838518519,1.966171429,1.664057971,0.467264957,0.500242424,0.674255319,1.725517241,0.728426966,0.660096154,0.596022727,0.684864865,0.734285714,1.830392157,1.002941176,1.92746988,2.237410359,0.935254237,1.676352201,2.068928571,0.745096774,0.801071429,1.892833333,1.013627451,0.850710383,1.152033898,0.757109827,2.083888889,2.050289017,1.588874172,1.933863636,1.1665,1.7315,2.255517241,1.266304348,1.874615385,0.916944444,1.60826087,0.836607143,1.7424,2.222025316,1.429473684,2.177659574,1.496982759,1.623773585,1.619433962,0.737323944,1.632978723,1.708545455,2.263181818,2.151509434,1.570581395,2.291929825,2.149072165,1.315147059,0.902168675,2.181449275,2.2153125,2.235544554,2.022272727,1.99472973
2017/9/14,1.0066,0.607317073,1.055431034,0.932,0.6015,0.256216216,1.145111111,0.425648148,0.373287671,0.674444444,1.579257143,1.343405797,0.40042735,0.420727273,0.547446809,1.413793103,0.595393258,0.562019231,0.508409091,0.558108108,0.618823529,1.492156863,0.8525,1.566024096,1.796175299,0.757966102,1.382327044,1.698333333,0.616580645,0.669285714,1.543833333,0.828333333,0.701038251,0.935932203,0.633410405,1.685,1.691213873,1.278675497,1.587272727,0.943833333,1.394833333,1.844827586,1.012608696,1.592692308,0.76875,1.296521739,0.70375,1.3956,1.824556962,1.165131579,1.775744681,1.214827586,1.3225,1.356981132,0.636619718,1.363085106,1.398090909,1.863181818,1.792955975,1.259651163,1.87,1.765773196,1.0525,0.737831325,1.801086957,1.87234375,1.838217822,1.692045455,1.696351351
2017/9/22,0.7898,0.486585366,0.843362069,0.744666667,0.472333333,0.219459459,0.899,0.347592593,0.303835616,0.527777778,1.2212,1.056449275,0.33034188,0.341878788,0.425851064,1.129482759,0.476516854,0.455096154,0.416931818,0.433513514,0.499915966,1.184705882,0.705294118,1.228674699,1.375298805,0.595254237,1.101886792,1.345,0.493612903,0.541428571,1.227833333,0.660294118,0.564153005,0.741525424,0.510809249,1.316111111,1.348554913,1.000198675,1.26,0.7535,1.087666667,1.452298851,0.791304348,1.316153846,0.626458333,1.016086957,0.583035714,1.074,1.449240506,0.924868421,1.398297872,0.956896552,1.039292453,1.109056604,0.555070423,1.111808511,1.113090909,1.473030303,1.449937107,0.983255814,1.462631579,1.395463918,0.823823529,0.59,1.437391304,1.5325,1.455049505,1.374318182,1.401351351
2017/9/30,0.6112,0.380813008,0.660517241,0.579666667,0.358833333,0.185405405,0.688111111,0.275277778,0.239452055,0.398981481,0.924971429,0.814492754,0.266752137,0.270363636,0.318723404,0.885862069,0.376292135,0.354134615,0.332272727,0.325945946,0.389579832,0.924509804,0.569926471,0.948554217,1.028047809,0.454576271,0.85327044,1.046904762,0.385806452,0.423392857,0.966166667,0.517254902,0.439344262,0.572881356,0.398843931,1.01,1.056184971,0.76205298,0.977045455,0.593,0.824833333,1.11954023,0.604130435,1.060192308,0.496666667,0.779565217,0.480178571,0.8008,1.129620253,0.720921053,1.082446809,0.733189655,0.798584906,0.889622642,0.483802817,0.89287234,0.870363636,1.139242424,1.15672956,0.748488372,1.120175439,1.079484536,0.627647059,0.463614458,1.129130435,1.236041667,1.130990099,1.103106061,1.139324324
2017/10/8,0.4636,0.294634146,0.506206897,0.441333333,0.269833333,0.155945946,0.51,0.216481481,0.185890411,0.291759259,0.682914286,0.616376812,0.213589744,0.211030303,0.234148936,0.678103448,0.293820225,0.268461538,0.260568182,0.241891892,0.300336134,0.706078431,0.451470588,0.718554217,0.756374502,0.34220339,0.642767296,0.802142857,0.297225806,0.324285714,0.752,0.399117647,0.335846995,0.433898305,0.306300578,0.771666667,0.817052023,0.564304636,0.735681818,0.462166667,0.6085,0.846551724,0.453695652,0.840961538,0.380694444,0.58173913,0.393928571,0.5804,0.865189873,0.555921053,0.822978723,0.55,0.598066038,0.710377358,0.418169014,0.71393617,0.670363636,0.859545455,0.909559748,0.554767442,0.838947368,0.820618557,0.468970588,0.359638554,0.870652174,0.983177083,0.863960396,0.873106061,0.915540541
2017/10/16,0.3462,0.231869919,0.381551724,0.328,0.2055,0.133783784,0.371666667,0.173240741,0.148493151,0.215740741,0.489428571,0.45826087,0.17008547,0.165272727,0.173829787,0.502586207,0.228539326,0.205192308,0.201590909,0.180810811,0.233445378,0.529215686,0.347573529,0.535542169,0.553545817,0.257118644,0.475786164,0.61547619,0.228709677,0.249732143,0.5905,0.299411765,0.256174863,0.324915254,0.235491329,0.578888889,0.624104046,0.406092715,0.539545455,0.361833333,0.443666667,0.633103448,0.344565217,0.672115385,0.290277778,0.426086957,0.312857143,0.4232,0.651139241,0.423421053,0.617021277,0.409224138,0.432688679,0.559811321,0.342957746,0.572234043,0.499181818,0.634242424,0.706477987,0.405581395,0.614736842,0.610618557,0.353235294,0.283975904,0.664565217,0.774479167,0.648415842,0.6875,0.730810811
2017/10/24,0.2676,0.192439024,0.300258621,0.255,0.166833333,0.119459459,0.286111111,0.146574074,0.128767123,0.171018519,0.36,0.353333333,0.144871795,0.138666667,0.143829787,0.379310345,0.186629213,0.16875,0.165113636,0.148108108,0.192436975,0.420392157,0.271470588,0.412771084,0.41438247,0.202033898,0.366289308,0.486309524,0.184064516,0.204821429,0.472,0.234313725,0.203333333,0.247457627,0.195144509,0.442777778,0.488265896,0.305562914,0.414090909,0.285,0.336166667,0.478850575,0.277173913,0.554423077,0.236388889,0.326521739,0.256785714,0.3212,0.499113924,0.336184211,0.467553191,0.320948276,0.325424528,0.458113208,0.268028169,0.480106383,0.389454545,0.473333333,0.556918239,0.305116279,0.452105263,0.464536082,0.273823529,0.225421687,0.515724638,0.622604167,0.49950495,0.55280303,0.596621622
2017/11/1,0.221,0.163739837,0.250517241,0.209666667,0.145,0.11027027,0.235777778,0.131018519,0.115890411,0.145740741,0.284171429,0.292246377,0.131452991,0.122484848,0.126808511,0.309482759,0.163932584,0.143557692,0.145454545,0.128108108,0.165882353,0.358039216,0.220294118,0.34253012,0.339482072,0.167966102,0.305031447,0.404761905,0.157354839,0.167678571,0.38,0.197254902,0.170819672,0.20220339,0.165317919,0.363333333,0.404393064,0.24794702,0.339318182,0.230166667,0.275833333,0.386896552,0.244565217,0.4675,0.202847222,0.27,0.23625,0.266,0.403417722,0.252105263,0.375638298,0.271982759,0.264764151,0.377358491,0.211690141,0.403829787,0.322545455,0.374090909,0.462704403,0.24872093,0.354736842,0.377319588,0.229264706,0.189156627,0.422246377,0.52453125,0.40019802,0.468257576,0.51027027
2017/11/9,0.1902,0.146747967,0.217241379,0.179666667,0.129,0.104594595,0.201,0.118981481,0.107534247,0.130092593,0.232971429,0.252318841,0.122222222,0.111878788,0.116382979,0.259310345,0.147865169,0.127980769,0.131590909,0.114324324,0.147647059,0.312156863,0.188970588,0.29253012,0.287290837,0.146779661,0.263081761,0.347738095,0.140387097,0.151339286,0.340666667,0.173039216,0.148961749,0.172033898,0.149306358,0.303888889,0.346242775,0.212251656,0.288863636,0.202166667,0.232166667,0.321724138,0.228043478,0.406923077,0.182083333,0.229130435,0.228571429,0.2276,0.336582278,0.213552632,0.312021277,0.238103448,0.221933962,0.326415094,0.192112676,0.358191489,0.274272727,0.306212121,0.395157233,0.209186047,0.286666667,0.316082474,0.201323529,0.170843373,0.356449275,0.451927083,0.336138614,0.408181818,0.44972973
2017/11/17,0.17,0.13504065,0.194396552,0.158,0.113833333,0.098648649,0.177444444,0.111296296,0.10109589,0.116203704,0.1988,0.228333333,0.108376068,0.105272727,0.109787234,0.220172414,0.135730337,0.117692308,0.1225,0.107297297,0.13487395,0.260784314,0.166397059,0.258433735,0.251035857,0.134067797,0.227861635,0.310595238,0.123225806,0.115178571,0.2945,0.155784314,0.133989071,0.150508475,0.127803468,0.262222222,0.304508671,0.175827815,0.249772727,0.183666667,0.2045,0.272183908,0.216086957,0.359230769,0.166944444,0.193913043,0.218035714,0.2076,0.287468354,0.182236842,0.272021277,0.217758621,0.181603774,0.276792453,0.171690141,0.304574468,0.240818182,0.262575758,0.348176101,0.182790698,0.244736842,0.272474227,0.179411765,0.156024096,0.314710145,0.401302083,0.296237624,0.365530303,0.407567568
2017/11/25,0.1622,0.125853659,0.183965517,0.147666667,0.108,0.096756757,0.167333333,0.104722222,0.097123288,0.109722222,0.181828571,0.215362319,0.102820513,0.100606061,0.108617021,0.204827586,0.122696629,0.113173077,0.116931818,0.102972973,0.130168067,0.242156863,0.152941176,0.239036145,0.232071713,0.129322034,0.209874214,0.285238095,0.117677419,0.109910714,0.285666667,0.137745098,0.128087432,0.141186441,0.124277457,0.237777778,0.281040462,0.165298013,0.233863636,0.171666667,0.1935,0.247586207,0.202173913,0.335192308,0.160347222,0.179565217,0.198928571,0.2004,0.262911392,0.169342105,0.250638298,0.20637931,0.165943396,0.25490566,0.149859155,0.284574468,0.223181818,0.239242424,0.322327044,0.171744186,0.221578947,0.248865979,0.173676471,0.143373494,0.291014493,0.3703125,0.276831683,0.336363636,0.37
2017/12/3,0.1612,0.121463415,0.175603448,0.145666667,0.105833333,0.094054054,0.161333333,0.103611111,0.095753425,0.106388889,0.180514286,0.201666667,0.100683761,0.098848485,0.108085106,0.2,0.113707865,0.112692308,0.115909091,0.102972973,0.128823529,0.234117647,0.144191176,0.236144578,0.224940239,0.127627119,0.191383648,0.269642857,0.116516129,0.109107143,0.268666667,0.129607843,0.126284153,0.136949153,0.123872832,0.223888889,0.268150289,0.156490066,0.222272727,0.163333333,0.1775,0.236781609,0.2,0.316923077,0.154722222,0.166521739,0.193571429,0.1628,0.252151899,0.163421053,0.244361702,0.177758621,0.157169811,0.244716981,0.128028169,0.270425532,0.209818182,0.234545455,0.308805031,0.165,0.220350877,0.231237113,0.154558824,0.135783133,0.28557971,0.336614583,0.259207921,0.314924242,0.336756757
2017/12/11,0.1594,0.118455285,0.173534483,0.143666667,0.103,0.091621622,0.157111111,0.101759259,0.094931507,0.102962963,0.177657143,0.192971014,0.098205128,0.097575758,0.10606383,0.196724138,0.102134831,0.111826923,0.115113636,0.101621622,0.127310924,0.228039216,0.137205882,0.230963855,0.217330677,0.12559322,0.177358491,0.259285714,0.114516129,0.107232143,0.253833333,0.120980392,0.122568306,0.133728814,0.122485549,0.213888889,0.260231214,0.152781457,0.215454545,0.156833333,0.168166667,0.230229885,0.174565217,0.302115385,0.149027778,0.160869565,0.159821429,0.1448,0.244936709,0.159473684,0.239574468,0.152413793,0.150613208,0.231320755,0.107887324,0.259468085,0.202090909,0.231515152,0.299308176,0.161744186,0.21754386,0.220824742,0.143823529,0.127228916,0.281521739,0.314427083,0.250990099,0.301969697,0.319864865
2017/12/19,0.1586,0.115609756,0.17112069,0.142333333,0.101833333,0.088918919,0.154111111,0.100462963,0.093561644,0.101944444,0.175142857,0.189347826,0.097264957,0.096242424,0.104787234,0.195344828,0.097977528,0.111442308,0.114545455,0.100810811,0.125882353,0.222156863,0.132352941,0.227831325,0.211673307,0.12440678,0.172075472,0.25452381,0.113935484,0.107321429,0.245,0.117058824,0.12136612,0.131864407,0.122312139,0.207222222,0.255491329,0.150596026,0.211136364,0.152,0.164,0.225057471,0.161304348,0.291923077,0.144027778,0.156086957,0.141785714,0.1388,0.239620253,0.157368421,0.234787234,0.142931034,0.148113208,0.223962264,0.098591549,0.252234043,0.196636364,0.227575758,0.293710692,0.158953488,0.214035088,0.212886598,0.139264706,0.121445783,0.280217391,0.303854167,0.247128713,0.295378788,0.302432432
2017/12/27,0.1564,0.113170732,0.16887931,0.140333333,0.100666667,0.088108108,0.152333333,0.099814815,0.09369863,0.100462963,0.172228571,0.186594203,0.095384615,0.094787879,0.103404255,0.193103448,0.095280899,0.109711538,0.112386364,0.1,0.123109244,0.217647059,0.128382353,0.224096386,0.205657371,0.122711864,0.168867925,0.250595238,0.113225806,0.10625,0.223166667,0.114313725,0.119180328,0.129830508,0.121156069,0.202777778,0.251560694,0.148609272,0.206590909,0.147666667,0.162333333,0.221034483,0.144130435,0.282884615,0.138194444,0.153043478,0.116964286,0.138,0.236329114,0.154078947,0.23106383,0.135258621,0.148113208,0.217735849,0.087183099,0.24606383,0.193090909,0.226060606,0.289119497,0.15744186,0.21245614,0.208453608,0.136176471,0.116626506,0.278478261,0.296041667,0.245742574,0.287954545,0.294189189
2018/1/1,0.1528,0.101056911,0.185689655,0.152333333,0.111833333,0.087837838,0.176555556,0.103888889,0.092054795,0.106111111,0.209085714,0.214347826,0.107692308,0.099878788,0.10287234,0.269310345,0.105393258,0.119134615,0.114318182,0.117297297,0.124453782,0.207058824,0.114705882,0.284698795,0.224940239,0.128135593,0.175031447,0.298690476,0.125419355,0.099285714,0.2685,0.113333333,0.118032787,0.126610169,0.112543353,0.242777778,0.256242775,0.141721854,0.165227273,0.145333333,0.148,0.270114943,0.12,0.253076923,0.115555556,0.17173913,0.111071429,0.158,0.272278481,0.122631579,0.261170213,0.147413793,0.148301887,0.181132075,0.054929577,0.16393617,0.191090909,0.232121212,0.296037736,0.141744186,0.245964912,0.237835052,0.137794118,0.105783133,0.26057971,0.280208333,0.237524752,0.236136364,0.262027027
2018/1/9,0.1504,0.101544715,0.182844828,0.151333333,0.111166667,0.087837838,0.176,0.103240741,0.09109589,0.105925926,0.206,0.212101449,0.107350427,0.099393939,0.101808511,0.269310345,0.104494382,0.117980769,0.111704545,0.116756757,0.122689076,0.205686275,0.114044118,0.281807229,0.220079681,0.127457627,0.172641509,0.293452381,0.124645161,0.098214286,0.264833333,0.111764706,0.11579235,0.125084746,0.110809249,0.240555556,0.251907514,0.138675497,0.163863636,0.142666667,0.147,0.266781609,0.118695652,0.248076923,0.113055556,0.169130435,0.109285714,0.1568,0.267088608,0.122763158,0.255851064,0.144396552,0.146981132,0.178113208,0.052112676,0.161914894,0.188,0.228939394,0.289874214,0.139534884,0.240701754,0.231958763,0.135588235,0.102891566,0.255652174,0.274010417,0.231188119,0.231287879,0.256081081
2018/1/17,0.1476,0.101626016,0.179396552,0.150333333,0.110833333,0.087837838,0.175444444,0.103055556,0.091917808,0.106666667,0.202971429,0.211449275,0.106666667,0.098727273,0.100744681,0.271896552,0.102921348,0.116923077,0.109659091,0.114594595,0.120756303,0.203137255,0.113602941,0.279156627,0.213824701,0.125423729,0.169622642,0.285595238,0.123354839,0.097410714,0.258833333,0.111764706,0.114153005,0.123389831,0.109132948,0.236111111,0.245260116,0.134966887,0.162954545,0.137666667,0.1455,0.25862069,0.116956522,0.242115385,0.110555556,0.167826087,0.10625,0.1544,0.257721519,0.121973684,0.248617021,0.142068966,0.145613208,0.172641509,0.05056338,0.158617021,0.183727273,0.225,0.282893082,0.137093023,0.233333333,0.223917526,0.132941176,0.099036145,0.248913043,0.2665625,0.225544554,0.225757576,0.248648649
2018/1/25,0.147,0.102845528,0.178189655,0.151333333,0.110333333,0.087027027,0.177555556,0.103333333,0.091643836,0.106574074,0.202171429,0.212753623,0.105897436,0.098060606,0.099680851,0.278448276,0.10247191,0.115961538,0.10875,0.112972973,0.119495798,0.203137255,0.114117647,0.278554217,0.21,0.123220339,0.168867925,0.280357143,0.122,0.097410714,0.254,0.111666667,0.11273224,0.122881356,0.107225434,0.236666667,0.240751445,0.133311258,0.166136364,0.135666667,0.145,0.248850575,0.115652174,0.242692308,0.108958333,0.175652174,0.106071429,0.1536,0.249367089,0.1225,0.239255319,0.139655172,0.144858491,0.170943396,0.050422535,0.15787234,0.182727273,0.220909091,0.27509434,0.136162791,0.226666667,0.220103093,0.130441176,0.096385542,0.242971014,0.258645833,0.222772277,0.222424242,0.24527027
2018/2/2,0.1492,0.105447154,0.180862069,0.152333333,0.110166667,0.085405405,0.182888889,0.102962963,0.091369863,0.107777778,0.206,0.217536232,0.105213675,0.097212121,0.099361702,0.287068966,0.102359551,0.115769231,0.107159091,0.112972973,0.119411765,0.205490196,0.115441176,0.28,0.210916335,0.122372881,0.172389937,0.282142857,0.12116129,0.098571429,0.252166667,0.112941176,0.111584699,0.124576271,0.106647399,0.28,0.237976879,0.137284768,0.18,0.135166667,0.147833333,0.241264368,0.115869565,0.252692308,0.108680556,0.176086957,0.104642857,0.1536,0.241898734,0.122105263,0.233723404,0.1375,0.149811321,0.175660377,0.05056338,0.16287234,0.188363636,0.221363636,0.269874214,0.137209302,0.224210526,0.221958763,0.127205882,0.096626506,0.240217391,0.253541667,0.224158416,0.222348485,0.244864865
2018/2/10,0.1524,0.10804878,0.184568966,0.157333333,0.111166667,0.084864865,0.191222222,0.102314815,0.091232877,0.11037037,0.210628571,0.223115942,0.104700855,0.096727273,0.098829787,0.293448276,0.102247191,0.115384615,0.10625,0.112162162,0.11907563,0.209215686,0.116691176,0.279036145,0.212868526,0.121355932,0.175849057,0.281904762,0.119677419,0.099285714,0.251333333,0.113431373,0.111256831,0.126949153,0.105202312,0.277222222,0.233872832,0.138543046,0.189318182,0.1355,0.151166667,0.234482759,0.115217391,0.261730769,0.107013889,0.175217391,0.1025,0.1564,0.234683544,0.123684211,0.230212766,0.1375,0.152877358,0.174716981,0.05056338,0.164680851,0.193090909,0.221969697,0.265786164,0.139418605,0.221929825,0.223092784,0.126029412,0.095060241,0.240797101,0.250208333,0.226039604,0.22530303,0.241486486
